"product_id","product_variant_name","pmi_product_family","pmi_product_category","brand_tier","pack_size","nicotine_format"
"FUR-BO-10002250","ONP-VAR-022693","Oral Nicotine","Nicotine Pouches","Core","Multi-pack","Oral"
"FUR-BO-10002268","ONP-VAR-853533","Oral Nicotine","Nicotine Pouches","Premium","30-pack","Oral"
"FUR-BO-10002277","ONP-VAR-781235","Oral Nicotine","Nicotine Pouches","Value","30-pack","Oral"
"FUR-BO-10002285","ONP-VAR-924838","Oral Nicotine","Nicotine Pouches","Core","20-pack","Oral"
"FUR-BO-10002289","ONP-VAR-081967","Oral Nicotine","Nicotine Pouches","Core","30-pack","Oral"
"FUR-BO-10002300","ONP-VAR-956683","Oral Nicotine","Nicotine Pouches","Core","20-pack","Oral"
"FUR-BO-10002308","ONP-VAR-630363","Oral Nicotine","Nicotine Pouches","Premium","Multi-pack","Oral"
"FUR-BO-10002309","ONP-VAR-850774","Oral Nicotine","Nicotine Pouches","Core","20-pack","Oral"
"FUR-BO-10002318","ONP-VAR-211378","Oral Nicotine","Nicotine Pouches","Core","30-pack","Oral"
"FUR-BO-10002324","ONP-VAR-581671","Oral Nicotine","Nicotine Pouches","Core","30-pack","Oral"
"FUR-BO-10002325","ONP-VAR-244125","Oral Nicotine","Nicotine Pouches","Premium","10-pack","Oral"
"FUR-BO-10002334","ONP-VAR-188882","Oral Nicotine","Nicotine Pouches","Value","Multi-pack","Oral"
"FUR-BO-10002346","ONP-VAR-718520","Oral Nicotine","Nicotine Pouches","Value","10-pack","Oral"
"FUR-BO-10002352","ONP-VAR-624466","Oral Nicotine","Nicotine Pouches","Core","10-pack","Oral"
"FUR-BO-10002378","ONP-VAR-434416","Oral Nicotine","Nicotine Pouches","Core","10-pack","Oral"
"FUR-BO-10002383","ONP-VAR-234815","Oral Nicotine","Nicotine Pouches","Value","Multi-pack","Oral"
"FUR-BO-10002387","ONP-VAR-788240","Oral Nicotine","Nicotine Pouches","Value","30-pack","Oral"
"FUR-BO-10002390","ONP-VAR-646136","Oral Nicotine","Nicotine Pouches","Value","10-pack","Oral"
"FUR-BO-10002423","ONP-VAR-297713","Oral Nicotine","Nicotine Pouches","Value","10-pack","Oral"
"FUR-BO-10002444","ONP-VAR-432285","Oral Nicotine","Nicotine Pouches","Premium","20-pack","Oral"
"FUR-BO-10002462","ONP-VAR-475873","Oral Nicotine","Nicotine Pouches","Core","30-pack","Oral"
"FUR-BO-10002471","ONP-VAR-178022","Oral Nicotine","Nicotine Pouches","Value","20-pack","Oral"
"FUR-BO-10002510","ONP-VAR-646873","Oral Nicotine","Nicotine Pouches","Core","30-pack","Oral"
"FUR-BO-10002529","ONP-VAR-891906","Oral Nicotine","Nicotine Pouches","Premium","20-pack","Oral"
"FUR-BO-10002545","ONP-VAR-443335","Oral Nicotine","Nicotine Pouches","Core","10-pack","Oral"
"FUR-BO-10002574","ONP-VAR-789604","Oral Nicotine","Nicotine Pouches","Core","20-pack","Oral"
"FUR-BO-10002580","ONP-VAR-953502","Oral Nicotine","Nicotine Pouches","Premium","Multi-pack","Oral"
"FUR-BO-10002592","ONP-VAR-900352","Oral Nicotine","Nicotine Pouches","Core","30-pack","Oral"
"FUR-BO-10002598","ONP-VAR-452707","Oral Nicotine","Nicotine Pouches","Core","10-pack","Oral"
"FUR-BO-10002613","ONP-VAR-023767","Oral Nicotine","Nicotine Pouches","Core","20-pack","Oral"
"FUR-BO-10002632","ONP-VAR-502341","Oral Nicotine","Nicotine Pouches","Premium","20-pack","Oral"
"FUR-BO-10002679","ONP-VAR-824577","Oral Nicotine","Nicotine Pouches","Premium","20-pack","Oral"
"FUR-BO-10002680","ONP-VAR-868587","Oral Nicotine","Nicotine Pouches","Premium","30-pack","Oral"
"FUR-BO-10002682","ONP-VAR-288887","Oral Nicotine","Nicotine Pouches","Value","30-pack","Oral"
"FUR-BO-10002708","ONP-VAR-181051","Oral Nicotine","Nicotine Pouches","Core","Multi-pack","Oral"
"FUR-BO-10002736","ONP-VAR-534682","Oral Nicotine","Nicotine Pouches","Core","Multi-pack","Oral"
"FUR-BO-10002738","ONP-VAR-282220","Oral Nicotine","Nicotine Pouches","Core","10-pack","Oral"
"FUR-BO-10002740","ONP-VAR-838764","Oral Nicotine","Nicotine Pouches","Premium","20-pack","Oral"
"FUR-BO-10002766","ONP-VAR-230607","Oral Nicotine","Nicotine Pouches","Premium","30-pack","Oral"
"FUR-BO-10002781","ONP-VAR-269981","Oral Nicotine","Nicotine Pouches","Value","Multi-pack","Oral"
"FUR-BO-10002782","ONP-VAR-346478","Oral Nicotine","Nicotine Pouches","Value","20-pack","Oral"
"FUR-BO-10002793","ONP-VAR-628177","Oral Nicotine","Nicotine Pouches","Core","30-pack","Oral"
"FUR-BO-10002812","ONP-VAR-065869","Oral Nicotine","Nicotine Pouches","Core","20-pack","Oral"
"FUR-BO-10002819","ONP-VAR-561568","Oral Nicotine","Nicotine Pouches","Core","20-pack","Oral"
"FUR-BO-10002824","ONP-VAR-628880","Oral Nicotine","Nicotine Pouches","Value","Multi-pack","Oral"
"FUR-BO-10002852","ONP-VAR-874113","Oral Nicotine","Nicotine Pouches","Premium","20-pack","Oral"
"FUR-BO-10002853","ONP-VAR-069799","Oral Nicotine","Nicotine Pouches","Core","Multi-pack","Oral"
"FUR-BO-10002866","ONP-VAR-443237","Oral Nicotine","Nicotine Pouches","Value","Multi-pack","Oral"
"FUR-BO-10002889","ONP-VAR-819962","Oral Nicotine","Nicotine Pouches","Value","10-pack","Oral"
"FUR-BO-10002892","ONP-VAR-000549","Oral Nicotine","Nicotine Pouches","Premium","20-pack","Oral"
"FUR-BO-10002906","ONP-VAR-618208","Oral Nicotine","Nicotine Pouches","Core","30-pack","Oral"
"FUR-BO-10002916","ONP-VAR-568966","Oral Nicotine","Nicotine Pouches","Core","Multi-pack","Oral"
"FUR-BO-10002926","ONP-VAR-554532","Oral Nicotine","Nicotine Pouches","Premium","10-pack","Oral"
"FUR-BO-10002936","ONP-VAR-782447","Oral Nicotine","Nicotine Pouches","Value","20-pack","Oral"
"FUR-BO-10002964","ONP-VAR-112724","Oral Nicotine","Nicotine Pouches","Value","10-pack","Oral"
"FUR-BO-10002968","ONP-VAR-537086","Oral Nicotine","Nicotine Pouches","Value","Multi-pack","Oral"
"FUR-BO-10002975","ONP-VAR-940079","Oral Nicotine","Nicotine Pouches","Value","Multi-pack","Oral"
"FUR-BO-10002981","ONP-VAR-950280","Oral Nicotine","Nicotine Pouches","Premium","20-pack","Oral"
"FUR-BO-10002985","ONP-VAR-673351","Oral Nicotine","Nicotine Pouches","Core","10-pack","Oral"
"FUR-BO-10002990","ONP-VAR-501894","Oral Nicotine","Nicotine Pouches","Premium","30-pack","Oral"
"FUR-BO-10002992","ONP-VAR-276813","Oral Nicotine","Nicotine Pouches","Premium","30-pack","Oral"
"FUR-BO-10003007","ONP-VAR-868737","Oral Nicotine","Nicotine Pouches","Premium","30-pack","Oral"
"FUR-BO-10003022","ONP-VAR-731086","Oral Nicotine","Nicotine Pouches","Core","Multi-pack","Oral"
"FUR-BO-10003028","ONP-VAR-726422","Oral Nicotine","Nicotine Pouches","Value","20-pack","Oral"
"FUR-BO-10003029","ONP-VAR-479102","Oral Nicotine","Nicotine Pouches","Value","Multi-pack","Oral"
"FUR-BO-10003034","ONP-VAR-575863","Oral Nicotine","Nicotine Pouches","Core","Multi-pack","Oral"
"FUR-BO-10003043","ONP-VAR-880555","Oral Nicotine","Nicotine Pouches","Core","Multi-pack","Oral"
"FUR-BO-10003046","ONP-VAR-191980","Oral Nicotine","Nicotine Pouches","Core","10-pack","Oral"
"FUR-BO-10003078","ONP-VAR-152722","Oral Nicotine","Nicotine Pouches","Core","10-pack","Oral"
"FUR-BO-10003086","ONP-VAR-179695","Oral Nicotine","Nicotine Pouches","Core","10-pack","Oral"
"FUR-BO-10003103","ONP-VAR-697092","Oral Nicotine","Nicotine Pouches","Premium","10-pack","Oral"
"FUR-BO-10003106","ONP-VAR-909212","Oral Nicotine","Nicotine Pouches","Value","Multi-pack","Oral"
"FUR-BO-10003112","ONP-VAR-394535","Oral Nicotine","Nicotine Pouches","Value","Multi-pack","Oral"
"FUR-BO-10003126","ONP-VAR-037271","Oral Nicotine","Nicotine Pouches","Value","20-pack","Oral"
"FUR-BO-10003159","ONP-VAR-107007","Oral Nicotine","Nicotine Pouches","Premium","Multi-pack","Oral"
"FUR-BO-10003174","ONP-VAR-713616","Oral Nicotine","Nicotine Pouches","Premium","10-pack","Oral"
"FUR-BO-10003181","ONP-VAR-184975","Oral Nicotine","Nicotine Pouches","Core","10-pack","Oral"
"FUR-BO-10003185","ONP-VAR-306682","Oral Nicotine","Nicotine Pouches","Core","20-pack","Oral"
"FUR-BO-10003199","ONP-VAR-391210","Oral Nicotine","Nicotine Pouches","Core","Multi-pack","Oral"
"FUR-BO-10003206","ONP-VAR-371302","Oral Nicotine","Nicotine Pouches","Core","30-pack","Oral"
"FUR-BO-10003221","ONP-VAR-064088","Oral Nicotine","Nicotine Pouches","Value","Multi-pack","Oral"
"FUR-BO-10003272","ONP-VAR-669718","Oral Nicotine","Nicotine Pouches","Core","10-pack","Oral"
"FUR-BO-10003282","ONP-VAR-777119","Oral Nicotine","Nicotine Pouches","Value","Multi-pack","Oral"
"FUR-BO-10003284","ONP-VAR-721866","Oral Nicotine","Nicotine Pouches","Premium","30-pack","Oral"
"FUR-BO-10003287","ONP-VAR-328622","Oral Nicotine","Nicotine Pouches","Value","10-pack","Oral"
"FUR-BO-10003291","ONP-VAR-136464","Oral Nicotine","Nicotine Pouches","Premium","10-pack","Oral"
"FUR-BO-10003297","ONP-VAR-298532","Oral Nicotine","Nicotine Pouches","Value","20-pack","Oral"
"FUR-BO-10003301","ONP-VAR-950086","Oral Nicotine","Nicotine Pouches","Core","30-pack","Oral"
"FUR-BO-10003320","ONP-VAR-218668","Oral Nicotine","Nicotine Pouches","Core","30-pack","Oral"
"FUR-BO-10003323","ONP-VAR-256597","Oral Nicotine","Nicotine Pouches","Core","10-pack","Oral"
"FUR-BO-10003326","ONP-VAR-223007","Oral Nicotine","Nicotine Pouches","Value","Multi-pack","Oral"
"FUR-BO-10003333","ONP-VAR-790782","Oral Nicotine","Nicotine Pouches","Premium","20-pack","Oral"
"FUR-BO-10003383","ONP-VAR-434154","Oral Nicotine","Nicotine Pouches","Premium","30-pack","Oral"
"FUR-BO-10003384","ONP-VAR-218707","Oral Nicotine","Nicotine Pouches","Core","20-pack","Oral"
"FUR-BO-10003386","ONP-VAR-461610","Oral Nicotine","Nicotine Pouches","Premium","20-pack","Oral"
"FUR-BO-10003404","ONP-VAR-435384","Oral Nicotine","Nicotine Pouches","Premium","10-pack","Oral"
"FUR-BO-10003408","ONP-VAR-904937","Oral Nicotine","Nicotine Pouches","Value","Multi-pack","Oral"
"FUR-BO-10003433","ONP-VAR-636432","Oral Nicotine","Nicotine Pouches","Premium","10-pack","Oral"
"FUR-BO-10003438","ONP-VAR-856976","Oral Nicotine","Nicotine Pouches","Value","10-pack","Oral"
"FUR-BO-10003441","ONP-VAR-505514","Oral Nicotine","Nicotine Pouches","Value","Multi-pack","Oral"
"FUR-BO-10003450","ONP-VAR-501171","Oral Nicotine","Nicotine Pouches","Premium","10-pack","Oral"
"FUR-BO-10003463","ONP-VAR-493920","Oral Nicotine","Nicotine Pouches","Premium","20-pack","Oral"
"FUR-BO-10003499","ONP-VAR-100517","Oral Nicotine","Nicotine Pouches","Value","10-pack","Oral"
"FUR-BO-10003530","ONP-VAR-513980","Oral Nicotine","Nicotine Pouches","Value","20-pack","Oral"
"FUR-BO-10003541","ONP-VAR-319880","Oral Nicotine","Nicotine Pouches","Value","10-pack","Oral"
"FUR-BO-10003543","ONP-VAR-936623","Oral Nicotine","Nicotine Pouches","Value","10-pack","Oral"
"FUR-BO-10003546","ONP-VAR-456111","Oral Nicotine","Nicotine Pouches","Premium","Multi-pack","Oral"
"FUR-BO-10003549","ONP-VAR-000012","Oral Nicotine","Nicotine Pouches","Premium","30-pack","Oral"
"FUR-BO-10003554","ONP-VAR-395345","Oral Nicotine","Nicotine Pouches","Value","30-pack","Oral"
"FUR-BO-10003559","ONP-VAR-168078","Oral Nicotine","Nicotine Pouches","Premium","Multi-pack","Oral"
"FUR-BO-10003563","ONP-VAR-307210","Oral Nicotine","Nicotine Pouches","Core","30-pack","Oral"
"FUR-BO-10003589","ONP-VAR-837087","Oral Nicotine","Nicotine Pouches","Premium","30-pack","Oral"
"FUR-BO-10003604","ONP-VAR-322310","Oral Nicotine","Nicotine Pouches","Value","30-pack","Oral"
"FUR-BO-10003631","ONP-VAR-903613","Oral Nicotine","Nicotine Pouches","Core","30-pack","Oral"
"FUR-BO-10003647","ONP-VAR-805348","Oral Nicotine","Nicotine Pouches","Core","10-pack","Oral"
"FUR-BO-10003660","ONP-VAR-957144","Oral Nicotine","Nicotine Pouches","Premium","20-pack","Oral"
"FUR-BO-10003661","ONP-VAR-023632","Oral Nicotine","Nicotine Pouches","Core","Multi-pack","Oral"
"FUR-BO-10003668","ONP-VAR-015451","Oral Nicotine","Nicotine Pouches","Core","Multi-pack","Oral"
"FUR-BO-10003688","ONP-VAR-098272","Oral Nicotine","Nicotine Pouches","Core","20-pack","Oral"
"FUR-BO-10003697","ONP-VAR-926771","Oral Nicotine","Nicotine Pouches","Value","20-pack","Oral"
"FUR-BO-10003706","ONP-VAR-748004","Oral Nicotine","Nicotine Pouches","Value","20-pack","Oral"
"FUR-BO-10003713","ONP-VAR-516982","Oral Nicotine","Nicotine Pouches","Core","Multi-pack","Oral"
"FUR-BO-10003734","ONP-VAR-464515","Oral Nicotine","Nicotine Pouches","Core","30-pack","Oral"
"FUR-BO-10003738","ONP-VAR-393703","Oral Nicotine","Nicotine Pouches","Core","20-pack","Oral"
"FUR-BO-10003768","ONP-VAR-483649","Oral Nicotine","Nicotine Pouches","Core","10-pack","Oral"
"FUR-BO-10003779","ONP-VAR-002019","Oral Nicotine","Nicotine Pouches","Premium","Multi-pack","Oral"
"FUR-BO-10003783","ONP-VAR-904505","Oral Nicotine","Nicotine Pouches","Value","30-pack","Oral"
"FUR-BO-10003793","ONP-VAR-166609","Oral Nicotine","Nicotine Pouches","Core","Multi-pack","Oral"
"FUR-BO-10003828","ONP-VAR-374113","Oral Nicotine","Nicotine Pouches","Core","20-pack","Oral"
"FUR-BO-10003873","ONP-VAR-138039","Oral Nicotine","Nicotine Pouches","Premium","10-pack","Oral"
"FUR-BO-10003878","ONP-VAR-395284","Oral Nicotine","Nicotine Pouches","Core","10-pack","Oral"
"FUR-BO-10003880","ONP-VAR-639871","Oral Nicotine","Nicotine Pouches","Core","20-pack","Oral"
"FUR-BO-10003881","ONP-VAR-223583","Oral Nicotine","Nicotine Pouches","Value","Multi-pack","Oral"
"FUR-BO-10003887","ONP-VAR-334409","Oral Nicotine","Nicotine Pouches","Value","30-pack","Oral"
"FUR-BO-10003893","ONP-VAR-018381","Oral Nicotine","Nicotine Pouches","Premium","30-pack","Oral"
"FUR-BO-10003894","ONP-VAR-741645","Oral Nicotine","Nicotine Pouches","Premium","20-pack","Oral"
"FUR-BO-10003903","ONP-VAR-342021","Oral Nicotine","Nicotine Pouches","Premium","10-pack","Oral"
"FUR-BO-10003904","ONP-VAR-965097","Oral Nicotine","Nicotine Pouches","Premium","Multi-pack","Oral"
"FUR-BO-10003905","ONP-VAR-946340","Oral Nicotine","Nicotine Pouches","Value","20-pack","Oral"
"FUR-BO-10003913","ONP-VAR-013213","Oral Nicotine","Nicotine Pouches","Core","20-pack","Oral"
"FUR-BO-10003945","ONP-VAR-728801","Oral Nicotine","Nicotine Pouches","Value","20-pack","Oral"
"FUR-BO-10003965","ONP-VAR-583591","Oral Nicotine","Nicotine Pouches","Core","Multi-pack","Oral"
"FUR-BO-10003966","ONP-VAR-492018","Oral Nicotine","Nicotine Pouches","Premium","20-pack","Oral"
"FUR-BO-10003968","ONP-VAR-467737","Oral Nicotine","Nicotine Pouches","Core","30-pack","Oral"
"FUR-BO-10003985","ONP-VAR-116041","Oral Nicotine","Nicotine Pouches","Core","20-pack","Oral"
"FUR-BO-10003991","ONP-VAR-342948","Oral Nicotine","Nicotine Pouches","Premium","20-pack","Oral"
"FUR-BO-10004015","ONP-VAR-590828","Oral Nicotine","Nicotine Pouches","Value","30-pack","Oral"
"FUR-BO-10004032","ONP-VAR-955091","Oral Nicotine","Nicotine Pouches","Value","Multi-pack","Oral"
"FUR-BO-10004043","ONP-VAR-702154","Oral Nicotine","Nicotine Pouches","Core","30-pack","Oral"
"FUR-BO-10004053","ONP-VAR-191176","Oral Nicotine","Nicotine Pouches","Core","Multi-pack","Oral"
"FUR-BO-10004055","ONP-VAR-848992","Oral Nicotine","Nicotine Pouches","Core","30-pack","Oral"
"FUR-BO-10004075","ONP-VAR-185121","Oral Nicotine","Nicotine Pouches","Premium","10-pack","Oral"
"FUR-BO-10004080","ONP-VAR-150203","Oral Nicotine","Nicotine Pouches","Value","10-pack","Oral"
"FUR-BO-10004082","ONP-VAR-591344","Oral Nicotine","Nicotine Pouches","Value","10-pack","Oral"
"FUR-BO-10004098","ONP-VAR-709457","Oral Nicotine","Nicotine Pouches","Value","Multi-pack","Oral"
"FUR-BO-10004103","ONP-VAR-739675","Oral Nicotine","Nicotine Pouches","Core","20-pack","Oral"
"FUR-BO-10004113","ONP-VAR-969078","Oral Nicotine","Nicotine Pouches","Premium","10-pack","Oral"
"FUR-BO-10004119","ONP-VAR-984881","Oral Nicotine","Nicotine Pouches","Value","30-pack","Oral"
"FUR-BO-10004129","ONP-VAR-723658","Oral Nicotine","Nicotine Pouches","Core","20-pack","Oral"
"FUR-BO-10004135","ONP-VAR-589499","Oral Nicotine","Nicotine Pouches","Value","Multi-pack","Oral"
"FUR-BO-10004142","ONP-VAR-826545","Oral Nicotine","Nicotine Pouches","Premium","Multi-pack","Oral"
"FUR-BO-10004161","ONP-VAR-927323","Oral Nicotine","Nicotine Pouches","Value","Multi-pack","Oral"
"FUR-BO-10004162","ONP-VAR-858999","Oral Nicotine","Nicotine Pouches","Premium","20-pack","Oral"
"FUR-BO-10004191","ONP-VAR-932756","Oral Nicotine","Nicotine Pouches","Value","10-pack","Oral"
"FUR-BO-10004199","ONP-VAR-820067","Oral Nicotine","Nicotine Pouches","Value","30-pack","Oral"
"FUR-BO-10004218","ONP-VAR-309640","Oral Nicotine","Nicotine Pouches","Core","20-pack","Oral"
"FUR-BO-10004219","ONP-VAR-802500","Oral Nicotine","Nicotine Pouches","Premium","Multi-pack","Oral"
"FUR-BO-10004230","ONP-VAR-939302","Oral Nicotine","Nicotine Pouches","Value","20-pack","Oral"
"FUR-BO-10004238","ONP-VAR-627761","Oral Nicotine","Nicotine Pouches","Value","Multi-pack","Oral"
"FUR-BO-10004254","ONP-VAR-610330","Oral Nicotine","Nicotine Pouches","Core","30-pack","Oral"
"FUR-BO-10004312","ONP-VAR-158715","Oral Nicotine","Nicotine Pouches","Premium","10-pack","Oral"
"FUR-BO-10004316","ONP-VAR-342824","Oral Nicotine","Nicotine Pouches","Value","20-pack","Oral"
"FUR-BO-10004327","ONP-VAR-033019","Oral Nicotine","Nicotine Pouches","Core","10-pack","Oral"
"FUR-BO-10004340","ONP-VAR-119014","Oral Nicotine","Nicotine Pouches","Core","20-pack","Oral"
"FUR-BO-10004357","ONP-VAR-220669","Oral Nicotine","Nicotine Pouches","Core","Multi-pack","Oral"
"FUR-BO-10004360","ONP-VAR-654334","Oral Nicotine","Nicotine Pouches","Core","Multi-pack","Oral"
"FUR-BO-10004371","ONP-VAR-866359","Oral Nicotine","Nicotine Pouches","Core","10-pack","Oral"
"FUR-BO-10004388","ONP-VAR-123223","Oral Nicotine","Nicotine Pouches","Core","Multi-pack","Oral"
"FUR-BO-10004399","ONP-VAR-188789","Oral Nicotine","Nicotine Pouches","Value","10-pack","Oral"
"FUR-BO-10004404","ONP-VAR-885732","Oral Nicotine","Nicotine Pouches","Premium","20-pack","Oral"
"FUR-BO-10004407","ONP-VAR-645635","Oral Nicotine","Nicotine Pouches","Value","Multi-pack","Oral"
"FUR-BO-10004408","ONP-VAR-579771","Oral Nicotine","Nicotine Pouches","Premium","30-pack","Oral"
"FUR-BO-10004409","ONP-VAR-067401","Oral Nicotine","Nicotine Pouches","Premium","10-pack","Oral"
"FUR-BO-10004423","ONP-VAR-380102","Oral Nicotine","Nicotine Pouches","Value","10-pack","Oral"
"FUR-BO-10004425","ONP-VAR-713743","Oral Nicotine","Nicotine Pouches","Core","20-pack","Oral"
"FUR-BO-10004430","ONP-VAR-098783","Oral Nicotine","Nicotine Pouches","Value","Multi-pack","Oral"
"FUR-BO-10004434","ONP-VAR-876691","Oral Nicotine","Nicotine Pouches","Core","30-pack","Oral"
"FUR-BO-10004441","ONP-VAR-815094","Oral Nicotine","Nicotine Pouches","Premium","30-pack","Oral"
"FUR-BO-10004445","ONP-VAR-573526","Oral Nicotine","Nicotine Pouches","Core","Multi-pack","Oral"
"FUR-BO-10004452","ONP-VAR-375104","Oral Nicotine","Nicotine Pouches","Value","20-pack","Oral"
"FUR-BO-10004459","ONP-VAR-001510","Oral Nicotine","Nicotine Pouches","Core","20-pack","Oral"
"FUR-BO-10004467","ONP-VAR-854593","Oral Nicotine","Nicotine Pouches","Core","20-pack","Oral"
"FUR-BO-10004472","ONP-VAR-542000","Oral Nicotine","Nicotine Pouches","Value","Multi-pack","Oral"
"FUR-BO-10004483","ONP-VAR-216479","Oral Nicotine","Nicotine Pouches","Value","30-pack","Oral"
"FUR-BO-10004504","ONP-VAR-761084","Oral Nicotine","Nicotine Pouches","Value","30-pack","Oral"
"FUR-BO-10004507","ONP-VAR-108249","Oral Nicotine","Nicotine Pouches","Premium","10-pack","Oral"
"FUR-BO-10004508","ONP-VAR-077700","Oral Nicotine","Nicotine Pouches","Premium","20-pack","Oral"
"FUR-BO-10004529","ONP-VAR-807508","Oral Nicotine","Nicotine Pouches","Core","20-pack","Oral"
"FUR-BO-10004537","ONP-VAR-834174","Oral Nicotine","Nicotine Pouches","Premium","Multi-pack","Oral"
"FUR-BO-10004541","ONP-VAR-968972","Oral Nicotine","Nicotine Pouches","Value","20-pack","Oral"
"FUR-BO-10004547","ONP-VAR-796322","Oral Nicotine","Nicotine Pouches","Value","10-pack","Oral"
"FUR-BO-10004558","ONP-VAR-874110","Oral Nicotine","Nicotine Pouches","Premium","10-pack","Oral"
"FUR-BO-10004560","ONP-VAR-592839","Oral Nicotine","Nicotine Pouches","Premium","20-pack","Oral"
"FUR-BO-10004565","ONP-VAR-352016","Oral Nicotine","Nicotine Pouches","Value","30-pack","Oral"
"FUR-BO-10004567","ONP-VAR-206107","Oral Nicotine","Nicotine Pouches","Core","30-pack","Oral"
"FUR-BO-10004585","ONP-VAR-418740","Oral Nicotine","Nicotine Pouches","Premium","10-pack","Oral"
"FUR-BO-10004620","ONP-VAR-283786","Oral Nicotine","Nicotine Pouches","Core","10-pack","Oral"
"FUR-BO-10004630","ONP-VAR-061942","Oral Nicotine","Nicotine Pouches","Core","20-pack","Oral"
"FUR-BO-10004633","ONP-VAR-973641","Oral Nicotine","Nicotine Pouches","Premium","Multi-pack","Oral"
"FUR-BO-10004648","ONP-VAR-273362","Oral Nicotine","Nicotine Pouches","Value","10-pack","Oral"
"FUR-BO-10004660","ONP-VAR-003369","Oral Nicotine","Nicotine Pouches","Premium","10-pack","Oral"
"FUR-BO-10004665","ONP-VAR-353932","Oral Nicotine","Nicotine Pouches","Core","Multi-pack","Oral"
"FUR-BO-10004670","ONP-VAR-733459","Oral Nicotine","Nicotine Pouches","Core","20-pack","Oral"
"FUR-BO-10004679","ONP-VAR-618681","Oral Nicotine","Nicotine Pouches","Premium","20-pack","Oral"
"FUR-BO-10004681","ONP-VAR-181993","Oral Nicotine","Nicotine Pouches","Core","10-pack","Oral"
"FUR-BO-10004690","ONP-VAR-067114","Oral Nicotine","Nicotine Pouches","Core","Multi-pack","Oral"
"FUR-BO-10004695","ONP-VAR-476736","Oral Nicotine","Nicotine Pouches","Premium","10-pack","Oral"
"FUR-BO-10004699","ONP-VAR-751930","Oral Nicotine","Nicotine Pouches","Core","Multi-pack","Oral"
"FUR-BO-10004704","ONP-VAR-164702","Oral Nicotine","Nicotine Pouches","Value","10-pack","Oral"
