shipment_fact_id,date_week_id,country_id.x,region_id,product_id,wholesaler_id,channel_id,shipment_volume,sell_in_revenue,trade_incentive_pct,contribution_margin_proxy,list_price,net_invoice_price,price_change_flag,price_strategy,incentive_type,incentive_pct,incentive_amount,compliance_flag,product_variant_name,pmi_product_family,pmi_product_category,brand_tier,pack_size,nicotine_format,operating_country,macro_region,channel_name,fiscal_year,fiscal_week,fiscal_quarter,month,week_start_date,week_end_date,wholesaler_name,wholesaler_tier,country_id.y,primary_channel_id,net_unit_price,list_unit_price,discount_rate,trade_spend_amount,price_realization_pct,revenue_net_of_trade
81,201212,64,1,OFF-PA-10001947,387,3,2,12,0,5.86,6,6,0,Contracted,Contract Rebate,0,0,1,CIG-VAR-734299,Cigarettes,Combustible,Core,Multi-pack,Combustible,United States,US,Key Accounts,2012,12,1,3,2012-03-19,2012-03-25,WH-United States-Key Accounts-7900,T1,64,3,6,6,0,0,1,12
82,201212,64,1,OFF-PA-10000659,387,3,11,193,0,92.51,17.5455,17.5455,0,Contracted,Contract Rebate,0,0,1,CIG-VAR-202870,Cigarettes,Combustible,Core,20-pack,Combustible,United States,US,Key Accounts,2012,12,1,3,2012-03-19,2012-03-25,WH-United States-Key Accounts-7900,T1,64,3,17.5455,17.5455,0,0,1,193
83,201212,64,1,OFF-PA-10000380,387,3,4,33,0,16.68,8.25,8.25,0,Value Drive,Contract Rebate,0,0,1,CIG-VAR-205754,Cigarettes,Combustible,Value,Multi-pack,Combustible,United States,US,Key Accounts,2012,12,1,3,2012-03-19,2012-03-25,WH-United States-Key Accounts-7900,T1,64,3,8.25,8.25,0,0,1,33
84,201216,64,1,OFF-PA-10000483,386,2,2,62,0,27.88,31,31,0,Value Drive,Price Support,0,0,1,CIG-VAR-565496,Cigarettes,Combustible,Value,10-pack,Combustible,United States,US,E-Commerce,2012,16,2,4,2012-04-16,2012-04-22,WH-United States-E-Commerce-5538,T3,64,2,31,31,0,0,1,62
85,201220,64,1,OFF-PA-10003724,387,3,2,11,0,5.32,5.5,5.5,0,Contracted,Contract Rebate,0,0,1,CIG-VAR-555799,Cigarettes,Combustible,Core,30-pack,Combustible,United States,US,Key Accounts,2012,20,2,5,2012-05-14,2012-05-20,WH-United States-Key Accounts-7900,T1,64,3,5.5,5.5,0,0,1,11
86,201222,64,1,OFF-PA-10001838,386,2,2,12,0,5.76,6,6,0,Core Maintain,Volume Discount,0,0,1,CIG-VAR-888421,Cigarettes,Combustible,Core,30-pack,Combustible,United States,US,E-Commerce,2012,22,2,5,2012-05-28,2012-06-03,WH-United States-E-Commerce-5538,T3,64,2,6,6,0,0,1,12
87,201238,64,1,OFF-PA-10004100,386,2,5,32,0,15.55,6.4,6.4,0,Value Drive,Price Support,0,0,1,CIG-VAR-926624,Cigarettes,Combustible,Value,30-pack,Combustible,United States,US,E-Commerce,2012,38,3,9,2012-09-17,2012-09-23,WH-United States-E-Commerce-5538,T3,64,2,6.4,6.4,0,0,1,32
88,201238,64,1,OFF-PA-10004530,387,3,2,23,0,11.25,11.5,11.5,0,Contracted,Contract Rebate,0,0,1,CIG-VAR-750259,Cigarettes,Combustible,Core,20-pack,Combustible,United States,US,Key Accounts,2012,38,3,9,2012-09-17,2012-09-23,WH-United States-Key Accounts-7900,T1,64,3,11.5,11.5,0,0,1,23
89,201246,64,1,OFF-PA-10003016,387,3,5,16,0,7.07,3.2,3.2,0,Value Drive,Contract Rebate,0,0,1,CIG-VAR-278489,Cigarettes,Combustible,Value,10-pack,Combustible,United States,US,Key Accounts,2012,46,4,11,2012-11-12,2012-11-18,WH-United States-Key Accounts-7900,T1,64,3,3.2,3.2,0,0,1,16
90,201248,64,1,OFF-PA-10000482,386,2,3,114,0,53.5,38,38,0,Value Drive,Price Support,0,0,1,CIG-VAR-916727,Cigarettes,Combustible,Value,30-pack,Combustible,United States,US,E-Commerce,2012,48,4,11,2012-11-26,2012-12-02,WH-United States-E-Commerce-5538,T3,64,2,38,38,0,0,1,114
91,201250,64,1,OFF-PA-10004983,387,3,1,6,0,3.11,6,6,1,Value Drive,Contract Rebate,0,0,1,CIG-VAR-305231,Cigarettes,Combustible,Value,10-pack,Combustible,United States,US,Key Accounts,2012,50,4,12,2012-12-10,2012-12-16,WH-United States-Key Accounts-7900,T1,64,3,6,6,0,0,1,6
92,201252,64,1,OFF-PA-10001526,386,2,2,10,0,4.88,5,5,0,Premium Hold,Display Allowance,0,0,1,CIG-VAR-757785,Cigarettes,Combustible,Premium,Multi-pack,Combustible,United States,US,E-Commerce,2012,52,4,12,2012-12-24,2012-12-30,WH-United States-E-Commerce-5538,T3,64,2,5,5,0,0,1,10
93,201305,64,1,OFF-PA-10002764,386,2,5,57,0,27.78,11.4,11.4,0,Premium Hold,Display Allowance,0,0,1,CIG-VAR-940125,Cigarettes,Combustible,Premium,Multi-pack,Combustible,United States,US,E-Commerce,2013,5,1,2,2013-02-04,2013-02-10,WH-United States-E-Commerce-5538,T3,64,2,11.4,11.4,0,0,1,57
94,201305,64,1,OFF-PA-10002254,387,3,4,106,0,48.54,26.5,26.5,0,Value Drive,Contract Rebate,0,0,1,CIG-VAR-246812,Cigarettes,Combustible,Value,Multi-pack,Combustible,United States,US,Key Accounts,2013,5,1,2,2013-02-04,2013-02-10,WH-United States-Key Accounts-7900,T1,64,3,26.5,26.5,0,0,1,106
95,201307,64,1,OFF-PA-10004092,386,2,3,147,0,73.41,49,49,0,Premium Hold,Display Allowance,0,0,1,CIG-VAR-530187,Cigarettes,Combustible,Premium,10-pack,Combustible,United States,US,E-Commerce,2013,7,1,2,2013-02-18,2013-02-24,WH-United States-E-Commerce-5538,T3,64,2,49,49,0,0,1,147
96,201311,64,1,OFF-PA-10004405,386,2,5,15,0,7.15,3,3,0,Premium Hold,Display Allowance,0,0,1,CIG-VAR-436431,Cigarettes,Combustible,Premium,30-pack,Combustible,United States,US,E-Commerce,2013,11,1,3,2013-03-18,2013-03-24,WH-United States-E-Commerce-5538,T3,64,2,3,3,0,0,1,15
97,201319,64,1,OFF-PA-10001260,387,3,4,32,0,14.42,8,8,0,Value Drive,Contract Rebate,0,0,1,CIG-VAR-801062,Cigarettes,Combustible,Value,Multi-pack,Combustible,United States,US,Key Accounts,2013,19,2,5,2013-05-13,2013-05-19,WH-United States-Key Accounts-7900,T1,64,3,8,8,0,0,1,32
98,201322,64,1,OFF-PA-10004782,386,2,6,39,0,18.66,6.5,6.5,0,Value Drive,Price Support,0,0,1,CIG-VAR-886163,Cigarettes,Combustible,Value,10-pack,Combustible,United States,US,E-Commerce,2013,22,2,6,2013-06-03,2013-06-09,WH-United States-E-Commerce-5538,T3,64,2,6.5,6.5,0,0,1,39
99,201323,64,1,OFF-PA-10000210,386,2,5,100,0,46.95,20,20,0,Value Drive,Price Support,0,0,1,CIG-VAR-080102,Cigarettes,Combustible,Value,20-pack,Combustible,United States,US,E-Commerce,2013,23,2,6,2013-06-10,2013-06-16,WH-United States-E-Commerce-5538,T3,64,2,20,20,0,0,1,100
100,201326,64,1,OFF-PA-10002870,387,3,2,12,0,5.62,6,6,0,Value Drive,Contract Rebate,0,0,1,CIG-VAR-566105,Cigarettes,Combustible,Value,30-pack,Combustible,United States,US,Key Accounts,2013,26,2,7,2013-07-01,2013-07-07,WH-United States-Key Accounts-7900,T1,64,3,6,6,0,0,1,12
101,201334,64,1,OFF-PA-10002606,387,3,9,48,0,21.38,5.3333,5.3333,0,Premium Hold,Contract Rebate,0,0,1,CIG-VAR-243642,Cigarettes,Combustible,Premium,30-pack,Combustible,United States,US,Key Accounts,2013,34,3,8,2013-08-26,2013-09-01,WH-United States-Key Accounts-7900,T1,64,3,5.3333,5.3333,0,0,1,48
102,201334,64,1,OFF-PA-10003848,387,3,2,13,0,6.22,6.5,6.5,0,Value Drive,Contract Rebate,0,0,1,CIG-VAR-769073,Cigarettes,Combustible,Value,30-pack,Combustible,United States,US,Key Accounts,2013,34,3,8,2013-08-26,2013-09-01,WH-United States-Key Accounts-7900,T1,64,3,6.5,6.5,0,0,1,13
103,201338,64,1,OFF-PA-10000304,387,3,1,6,0,3.11,6,6,0,Premium Hold,Contract Rebate,0,0,1,CIG-VAR-828891,Cigarettes,Combustible,Premium,30-pack,Combustible,United States,US,Key Accounts,2013,38,3,9,2013-09-23,2013-09-29,WH-United States-Key Accounts-7900,T1,64,3,6,6,0,0,1,6
104,201339,64,1,OFF-PA-10000380,387,3,5,42,0,20.85,8.4,8.4,1,Value Drive,Contract Rebate,0,0,1,CIG-VAR-205754,Cigarettes,Combustible,Value,Multi-pack,Combustible,United States,US,Key Accounts,2013,39,3,9,2013-09-30,2013-10-06,WH-United States-Key Accounts-7900,T1,64,3,8.4,8.4,0,0,1,42
105,201345,64,1,OFF-PA-10000295,386,2,6,39,0,18.66,6.5,6.5,0,Value Drive,Price Support,0,0,1,CIG-VAR-791627,Cigarettes,Combustible,Value,30-pack,Combustible,United States,US,E-Commerce,2013,45,4,11,2013-11-11,2013-11-17,WH-United States-E-Commerce-5538,T3,64,2,6.5,6.5,0,0,1,39
106,201347,64,1,OFF-PA-10004451,387,3,5,32,0,15.55,6.4,6.4,0,Premium Hold,Contract Rebate,0,0,1,CIG-VAR-869745,Cigarettes,Combustible,Premium,30-pack,Combustible,United States,US,Key Accounts,2013,47,4,11,2013-11-25,2013-12-01,WH-United States-Key Accounts-7900,T1,64,3,6.4,6.4,0,0,1,32
107,201349,64,1,OFF-PA-10000743,386,2,2,13,0,6.41,6.5,6.5,0,Value Drive,Price Support,0,0,1,CIG-VAR-236309,Cigarettes,Combustible,Value,20-pack,Combustible,United States,US,E-Commerce,2013,49,4,12,2013-12-09,2013-12-15,WH-United States-E-Commerce-5538,T3,64,2,6.5,6.5,0,0,1,13
108,201351,64,1,OFF-PA-10003072,387,3,6,39,0,18.66,6.5,6.5,0,Premium Hold,Contract Rebate,0,0,1,CIG-VAR-878319,Cigarettes,Combustible,Premium,Multi-pack,Combustible,United States,US,Key Accounts,2013,51,4,12,2013-12-23,2013-12-29,WH-United States-Key Accounts-7900,T1,64,3,6.5,6.5,0,0,1,39
109,201352,64,1,OFF-PA-10002005,387,3,7,45,0,21.77,6.4286,6.4286,0,Premium Hold,Contract Rebate,0,0,1,CIG-VAR-849927,Cigarettes,Combustible,Premium,30-pack,Combustible,United States,US,Key Accounts,2013,52,4,12,2013-12-30,2014-01-05,WH-United States-Key Accounts-7900,T1,64,3,6.4286,6.4286,0,0,1,45
110,201409,64,1,OFF-PA-10001970,386,2,4,224,0,109.72,56,56,0,Premium Hold,Display Allowance,0,0,1,CIG-VAR-861546,Cigarettes,Combustible,Premium,Multi-pack,Combustible,United States,US,E-Commerce,2014,9,1,3,2014-03-03,2014-03-09,WH-United States-E-Commerce-5538,T3,64,2,56,56,0,0,1,224
111,201409,64,1,OFF-PA-10000682,386,2,4,23,0,11.33,5.75,5.75,0,Premium Hold,Display Allowance,0,0,1,CIG-VAR-355899,Cigarettes,Combustible,Premium,10-pack,Combustible,United States,US,E-Commerce,2014,9,1,3,2014-03-03,2014-03-09,WH-United States-E-Commerce-5538,T3,64,2,5.75,5.75,0,0,1,23
112,201416,64,1,OFF-PA-10002254,387,3,3,79,0,36.4,26.3333,26.3333,1,Value Drive,Contract Rebate,0,0,1,CIG-VAR-246812,Cigarettes,Combustible,Value,Multi-pack,Combustible,United States,US,Key Accounts,2014,16,2,4,2014-04-21,2014-04-27,WH-United States-Key Accounts-7900,T1,64,3,26.3333,26.3333,0,0,1,79
113,201422,64,1,OFF-PA-10004911,387,3,4,38,0,18.01,9.5,9.5,0,Value Drive,Contract Rebate,0,0,1,CIG-VAR-627569,Cigarettes,Combustible,Value,20-pack,Combustible,United States,US,Key Accounts,2014,22,2,6,2014-06-02,2014-06-08,WH-United States-Key Accounts-7900,T1,64,3,9.5,9.5,0,0,1,38
114,201423,64,1,OFF-PA-10001593,387,3,2,12,0,5.38,6,6,0,Contracted,Contract Rebate,0,0,1,CIG-VAR-271612,Cigarettes,Combustible,Core,Multi-pack,Combustible,United States,US,Key Accounts,2014,23,2,6,2014-06-09,2014-06-15,WH-United States-Key Accounts-7900,T1,64,3,6,6,0,0,1,12
115,201442,64,1,OFF-PA-10000675,387,3,5,205,0,100.43,41,41,0,Contracted,Contract Rebate,0,0,1,CIG-VAR-614155,Cigarettes,Combustible,Core,10-pack,Combustible,United States,US,Key Accounts,2014,42,4,10,2014-10-20,2014-10-26,WH-United States-Key Accounts-7900,T1,64,3,41,41,0,0,1,205
116,201449,64,1,OFF-PA-10003724,387,3,2,11,0,5.32,5.5,5.5,0,Contracted,Contract Rebate,0,0,1,CIG-VAR-555799,Cigarettes,Combustible,Core,30-pack,Combustible,United States,US,Key Accounts,2014,49,4,12,2014-12-08,2014-12-14,WH-United States-Key Accounts-7900,T1,64,3,5.5,5.5,0,0,1,11
117,201449,64,1,OFF-PA-10001838,387,3,2,12,0,5.76,6,6,0,Contracted,Contract Rebate,0,0,1,CIG-VAR-888421,Cigarettes,Combustible,Core,30-pack,Combustible,United States,US,Key Accounts,2014,49,4,12,2014-12-08,2014-12-14,WH-United States-Key Accounts-7900,T1,64,3,6,6,0,0,1,12
118,201451,64,1,OFF-PA-10002986,386,2,2,13,0,6.41,6.5,6.5,0,Core Maintain,Volume Discount,0,0,1,CIG-VAR-907378,Cigarettes,Combustible,Core,Multi-pack,Combustible,United States,US,E-Commerce,2014,51,4,12,2014-12-22,2014-12-28,WH-United States-E-Commerce-5538,T3,64,2,6.5,6.5,0,0,1,13
119,201115,64,1,OFF-AR-10001725,387,3,3,71,0,18.45,23.6667,23.6667,0,Contracted,Contract Rebate,0,0,1,CIG-VAR-192637,Cigarettes,Combustible,Core,Multi-pack,Combustible,United States,US,Key Accounts,2011,15,2,4,2011-04-11,2011-04-17,WH-United States-Key Accounts-7900,T1,64,3,23.6667,23.6667,0,0,1,71
120,201117,64,1,OFF-AR-10000657,385,1,5,11,0,3.55,2.2,2.2,0,Value Drive,Price Support,0,0,1,CIG-VAR-785639,Cigarettes,Combustible,Value,30-pack,Combustible,United States,US,Retail,2011,17,2,4,2011-04-25,2011-05-01,WH-United States-Retail-2602,T2,64,1,2.2,2.2,0,0,1,11
121,201117,64,1,OFF-AR-10002375,385,1,4,13,0,3.8,3.25,3.25,0,Core Maintain,Volume Discount,0,0,1,CIG-VAR-320992,Cigarettes,Combustible,Core,10-pack,Combustible,United States,US,Retail,2011,17,2,4,2011-04-25,2011-05-01,WH-United States-Retail-2602,T2,64,1,3.25,3.25,0,0,1,13
122,201118,64,1,OFF-AR-10003504,386,2,5,21,0,6.21,4.2,4.2,0,Premium Hold,Display Allowance,0,0,1,CIG-VAR-042756,Cigarettes,Combustible,Premium,30-pack,Combustible,United States,US,E-Commerce,2011,18,2,5,2011-05-02,2011-05-08,WH-United States-E-Commerce-5538,T3,64,2,4.2,4.2,0,0,1,21
123,201119,64,1,OFF-AR-10001897,386,2,6,108,0,30.22,18,18,0,Premium Hold,Display Allowance,0,0,1,CIG-VAR-434955,Cigarettes,Combustible,Premium,20-pack,Combustible,United States,US,E-Commerce,2011,19,2,5,2011-05-09,2011-05-15,WH-United States-E-Commerce-5538,T3,64,2,18,18,0,0,1,108
124,201124,64,1,OFF-AR-10002833,385,1,4,7,0,1.97,1.75,1.75,0,Premium Hold,Display Allowance,0,0,1,CIG-VAR-032928,Cigarettes,Combustible,Premium,10-pack,Combustible,United States,US,Retail,2011,24,2,6,2011-06-13,2011-06-19,WH-United States-Retail-2602,T2,64,1,1.75,1.75,0,0,1,7
125,201125,64,1,OFF-AR-10003631,387,3,3,15,0,4.79,5,5,0,Contracted,Contract Rebate,0,0,1,CIG-VAR-223030,Cigarettes,Combustible,Core,Multi-pack,Combustible,United States,US,Key Accounts,2011,25,2,6,2011-06-20,2011-06-26,WH-United States-Key Accounts-7900,T1,64,3,5,5,0,0,1,15
126,201127,64,1,OFF-AR-10001374,387,3,5,32,0,10.37,6.4,6.4,0,Contracted,Contract Rebate,0,0,1,CIG-VAR-726742,Cigarettes,Combustible,Core,10-pack,Combustible,United States,US,Key Accounts,2011,27,3,7,2011-07-04,2011-07-10,WH-United States-Key Accounts-7900,T1,64,3,6.4,6.4,0,0,1,32
127,201130,64,1,OFF-AR-10004757,386,2,6,20,0,6.49,3.3333,3.3333,0,Core Maintain,Volume Discount,0,0,1,CIG-VAR-057145,Cigarettes,Combustible,Core,30-pack,Combustible,United States,US,E-Commerce,2011,30,3,7,2011-07-25,2011-07-31,WH-United States-E-Commerce-5538,T3,64,2,3.3333,3.3333,0,0,1,20
128,201145,64,1,OFF-AR-10001419,387,3,3,12,0,3.72,4,4,0,Contracted,Contract Rebate,0,0,1,CIG-VAR-725677,Cigarettes,Combustible,Core,30-pack,Combustible,United States,US,Key Accounts,2011,45,4,11,2011-11-07,2011-11-13,WH-United States-Key Accounts-7900,T1,64,3,4,4,0,0,1,12
129,201145,64,1,OFF-AR-10001868,386,2,4,7,0,3.36,1.75,1.75,0,Value Drive,Price Support,0,0,1,CIG-VAR-908813,Cigarettes,Combustible,Value,Multi-pack,Combustible,United States,US,E-Commerce,2011,45,4,11,2011-11-07,2011-11-13,WH-United States-E-Commerce-5538,T3,64,2,1.75,1.75,0,0,1,7
130,201146,64,1,OFF-AR-10003156,385,1,3,30,0,7.92,10,10,0,Core Maintain,Volume Discount,0,0,1,CIG-VAR-248224,Cigarettes,Combustible,Core,Multi-pack,Combustible,United States,US,Retail,2011,46,4,11,2011-11-14,2011-11-20,WH-United States-Retail-2602,T2,64,1,10,10,0,0,1,30
131,201148,64,1,OFF-AR-10004707,385,1,3,7,0,2.6,2.3333,2.3333,0,Premium Hold,Display Allowance,0,0,1,CIG-VAR-087396,Cigarettes,Combustible,Premium,Multi-pack,Combustible,United States,US,Retail,2011,48,4,11,2011-11-28,2011-12-04,WH-United States-Retail-2602,T2,64,1,2.3333,2.3333,0,0,1,7
132,201150,64,1,OFF-AR-10003045,385,1,9,26,0,11.91,2.8889,2.8889,0,Value Drive,Price Support,0,0,1,CIG-VAR-659363,Cigarettes,Combustible,Value,Multi-pack,Combustible,United States,US,Retail,2011,50,4,12,2011-12-12,2011-12-18,WH-United States-Retail-2602,T2,64,1,2.8889,2.8889,0,0,1,26
133,201150,64,1,OFF-AR-10003190,385,1,3,9,0,2.42,3,3,0,Premium Hold,Display Allowance,0,0,1,CIG-VAR-904149,Cigarettes,Combustible,Premium,30-pack,Combustible,United States,US,Retail,2011,50,4,12,2011-12-12,2011-12-18,WH-United States-Retail-2602,T2,64,1,3,3,0,0,1,9
134,201152,64,1,OFF-AR-10001725,385,1,2,47,0,12.3,23.5,23.5,0,Core Maintain,Volume Discount,0,0,1,CIG-VAR-192637,Cigarettes,Combustible,Core,Multi-pack,Combustible,United States,US,Retail,2011,52,4,12,2011-12-26,2012-01-01,WH-United States-Retail-2602,T2,64,1,23.5,23.5,0,0,1,47
135,201152,64,1,OFF-AR-10004269,385,1,1,4,0,1.16,4,4,0,Premium Hold,Display Allowance,0,0,1,CIG-VAR-799683,Cigarettes,Combustible,Premium,20-pack,Combustible,United States,US,Retail,2011,52,4,12,2011-12-26,2012-01-01,WH-United States-Retail-2602,T2,64,1,4,4,0,0,1,4
136,201217,64,1,OFF-AR-10004691,385,1,3,64,0,16.68,21.3333,21.3333,0,Core Maintain,Volume Discount,0,0,1,CIG-VAR-186913,Cigarettes,Combustible,Core,10-pack,Combustible,United States,US,Retail,2012,17,2,4,2012-04-23,2012-04-29,WH-United States-Retail-2602,T2,64,1,21.3333,21.3333,0,0,1,64
137,201226,64,1,OFF-AR-10004062,385,1,2,21,0,5.24,10.5,10.5,0,Premium Hold,Display Allowance,0,0,1,CIG-VAR-583998,Cigarettes,Combustible,Premium,Multi-pack,Combustible,United States,US,Retail,2012,26,2,6,2012-06-25,2012-07-01,WH-United States-Retail-2602,T2,64,1,10.5,10.5,0,0,1,21
138,201231,64,1,OFF-AR-10001868,386,2,4,7,0,3.36,1.75,1.75,0,Value Drive,Price Support,0,0,1,CIG-VAR-908813,Cigarettes,Combustible,Value,Multi-pack,Combustible,United States,US,E-Commerce,2012,31,3,7,2012-07-30,2012-08-05,WH-United States-E-Commerce-5538,T3,64,2,1.75,1.75,0,0,1,7
139,201238,64,1,OFF-AR-10003602,387,3,2,12,0,5.49,6,6,0,Contracted,Contract Rebate,0,0,1,CIG-VAR-368533,Cigarettes,Combustible,Core,30-pack,Combustible,United States,US,Key Accounts,2012,38,3,9,2012-09-17,2012-09-23,WH-United States-Key Accounts-7900,T1,64,3,6,6,0,0,1,12
140,201247,64,1,OFF-AR-10003732,386,2,7,19,0,5.06,2.7143,2.7143,0,Core Maintain,Volume Discount,0,0,1,CIG-VAR-576292,Cigarettes,Combustible,Core,30-pack,Combustible,United States,US,E-Commerce,2012,47,4,11,2012-11-19,2012-11-25,WH-United States-E-Commerce-5538,T3,64,2,2.7143,2.7143,0,0,1,19
141,201247,64,1,OFF-AR-10003045,385,1,5,15,0,6.62,3,3,1,Value Drive,Price Support,0,0,1,CIG-VAR-659363,Cigarettes,Combustible,Value,Multi-pack,Combustible,United States,US,Retail,2012,47,4,11,2012-11-19,2012-11-25,WH-United States-Retail-2602,T2,64,1,3,3,0,0,1,15
142,201250,64,1,OFF-AR-10003582,386,2,2,56,0,15.76,28,28,0,Value Drive,Price Support,0,0,1,CIG-VAR-430058,Cigarettes,Combustible,Value,Multi-pack,Combustible,United States,US,E-Commerce,2012,50,4,12,2012-12-10,2012-12-16,WH-United States-E-Commerce-5538,T3,64,2,28,28,0,0,1,56
143,201251,64,1,OFF-AR-10003903,385,1,5,205,0,53.26,41,41,0,Core Maintain,Volume Discount,0,0,1,CIG-VAR-731680,Cigarettes,Combustible,Core,20-pack,Combustible,United States,US,Retail,2012,51,4,12,2012-12-17,2012-12-23,WH-United States-Retail-2602,T2,64,1,41,41,0,0,1,205
144,201251,64,1,OFF-AR-10001940,385,1,5,16,0,7.05,3.2,3.2,0,Core Maintain,Volume Discount,0,0,1,CIG-VAR-735709,Cigarettes,Combustible,Core,10-pack,Combustible,United States,US,Retail,2012,51,4,12,2012-12-17,2012-12-23,WH-United States-Retail-2602,T2,64,1,3.2,3.2,0,0,1,16
145,201305,64,1,OFF-AR-10000588,387,3,2,40,0,10.32,20,20,0,Value Drive,Contract Rebate,0,0,1,CIG-VAR-628544,Cigarettes,Combustible,Value,Multi-pack,Combustible,United States,US,Key Accounts,2013,5,1,2,2013-02-04,2013-02-10,WH-United States-Key Accounts-7900,T1,64,3,20,20,0,0,1,40
146,201316,64,1,OFF-AR-10000823,385,1,3,5,0,1.53,1.6667,1.6667,0,Premium Hold,Display Allowance,0,0,1,CIG-VAR-526461,Cigarettes,Combustible,Premium,30-pack,Combustible,United States,US,Retail,2013,16,2,4,2013-04-22,2013-04-28,WH-United States-Retail-2602,T2,64,1,1.6667,1.6667,0,0,1,5
147,201316,64,1,OFF-AR-10004456,385,1,5,73,0,21.23,14.6,14.6,0,Core Maintain,Volume Discount,0,0,1,CIG-VAR-607696,Cigarettes,Combustible,Core,20-pack,Combustible,United States,US,Retail,2013,16,2,4,2013-04-22,2013-04-28,WH-United States-Retail-2602,T2,64,1,14.6,14.6,0,0,1,73
148,201334,64,1,OFF-AR-10002255,387,3,2,6,0,1.67,3,3,0,Value Drive,Contract Rebate,0,0,1,CIG-VAR-466802,Cigarettes,Combustible,Value,20-pack,Combustible,United States,US,Key Accounts,2013,34,3,8,2013-08-26,2013-09-01,WH-United States-Key Accounts-7900,T1,64,3,3,3,0,0,1,6
149,201335,64,1,OFF-AR-10000390,387,3,2,8,0,3.8,4,4,0,Premium Hold,Contract Rebate,0,0,1,CIG-VAR-764859,Cigarettes,Combustible,Premium,30-pack,Combustible,United States,US,Key Accounts,2013,35,3,9,2013-09-02,2013-09-08,WH-United States-Key Accounts-7900,T1,64,3,4,4,0,0,1,8
150,201336,64,1,OFF-AR-10004752,385,1,7,19,0,5.23,2.7143,2.7143,0,Value Drive,Price Support,0,0,1,CIG-VAR-083006,Cigarettes,Combustible,Value,20-pack,Combustible,United States,US,Retail,2013,36,3,9,2013-09-09,2013-09-15,WH-United States-Retail-2602,T2,64,1,2.7143,2.7143,0,0,1,19
151,201338,64,1,OFF-AR-10004930,387,3,3,20,0,6.63,6.6667,6.6667,0,Premium Hold,Contract Rebate,0,0,1,CIG-VAR-243267,Cigarettes,Combustible,Premium,20-pack,Combustible,United States,US,Key Accounts,2013,38,3,9,2013-09-23,2013-09-29,WH-United States-Key Accounts-7900,T1,64,3,6.6667,6.6667,0,0,1,20
152,201343,64,1,OFF-AR-10000390,385,1,3,12,0,5.7,4,4,0,Premium Hold,Display Allowance,0,0,1,CIG-VAR-764859,Cigarettes,Combustible,Premium,30-pack,Combustible,United States,US,Retail,2013,43,4,10,2013-10-28,2013-11-03,WH-United States-Retail-2602,T2,64,1,4,4,0,0,1,12
153,201346,64,1,OFF-AR-10001227,385,1,5,15,0,3.97,3,3,0,Core Maintain,Volume Discount,0,0,1,CIG-VAR-744628,Cigarettes,Combustible,Core,10-pack,Combustible,United States,US,Retail,2013,46,4,11,2013-11-18,2013-11-24,WH-United States-Retail-2602,T2,64,1,3,3,0,0,1,15
154,201346,64,1,OFF-AR-10003829,385,1,3,10,0,2.85,3.3333,3.3333,0,Core Maintain,Volume Discount,0,0,1,CIG-VAR-681022,Cigarettes,Combustible,Core,30-pack,Combustible,United States,US,Retail,2013,46,4,11,2013-11-18,2013-11-24,WH-United States-Retail-2602,T2,64,1,3.3333,3.3333,0,0,1,10
155,201348,64,1,OFF-AR-10004269,385,1,9,37,0,10.41,4.1111,4.1111,1,Premium Hold,Display Allowance,0,0,1,CIG-VAR-799683,Cigarettes,Combustible,Premium,20-pack,Combustible,United States,US,Retail,2013,48,4,12,2013-12-02,2013-12-08,WH-United States-Retail-2602,T2,64,1,4.1111,4.1111,0,0,1,37
156,201349,64,1,OFF-AR-10001149,387,3,8,23,0,6.91,2.875,2.875,0,Value Drive,Contract Rebate,0,0,1,CIG-VAR-110123,Cigarettes,Combustible,Value,10-pack,Combustible,United States,US,Key Accounts,2013,49,4,12,2013-12-09,2013-12-15,WH-United States-Key Accounts-7900,T1,64,3,2.875,2.875,0,0,1,23
157,201349,64,1,OFF-AR-10004752,386,2,7,19,0,5.23,2.7143,2.7143,0,Value Drive,Price Support,0,0,1,CIG-VAR-083006,Cigarettes,Combustible,Value,20-pack,Combustible,United States,US,E-Commerce,2013,49,4,12,2013-12-09,2013-12-15,WH-United States-E-Commerce-5538,T3,64,2,2.7143,2.7143,0,0,1,19
158,201352,64,1,OFF-AR-10001897,387,3,3,54,0,15.11,18,18,0,Premium Hold,Contract Rebate,0,0,1,CIG-VAR-434955,Cigarettes,Combustible,Premium,20-pack,Combustible,United States,US,Key Accounts,2013,52,4,12,2013-12-30,2014-01-05,WH-United States-Key Accounts-7900,T1,64,3,18,18,0,0,1,54
159,201403,64,1,OFF-AR-10003504,386,2,5,21,0,6.21,4.2,4.2,0,Premium Hold,Display Allowance,0,0,1,CIG-VAR-042756,Cigarettes,Combustible,Premium,30-pack,Combustible,United States,US,E-Commerce,2014,3,1,1,2014-01-20,2014-01-26,WH-United States-E-Commerce-5538,T3,64,2,4.2,4.2,0,0,1,21
160,201408,64,1,OFF-AR-10000634,386,2,3,13,0,3.47,4.3333,4.3333,0,Core Maintain,Volume Discount,0,0,1,CIG-VAR-243151,Cigarettes,Combustible,Core,30-pack,Combustible,United States,US,E-Commerce,2014,8,1,2,2014-02-24,2014-03-02,WH-United States-E-Commerce-5538,T3,64,2,4.3333,4.3333,0,0,1,13
